"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 22:37:11 UTC 2025","Thu Oct 23 22:37:11 UTC 2025","86","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"skipped","Thu Oct 23 22:37:14 UTC 2025","Thu Oct 23 22:37:14 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_memory_allocation",""
"skipped","Thu Oct 23 22:37:16 UTC 2025","Thu Oct 23 22:37:16 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Thu Oct 23 22:38:17 UTC 2025","Thu Oct 23 22:38:17 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_d2d_bandwidth","Benchmark Device-to-Device (GPU to GPU) memory copy bandwidth."
"skipped","Thu Oct 23 22:38:19 UTC 2025","Thu Oct 23 22:38:19 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"skipped","Thu Oct 23 22:37:05 UTC 2025","Thu Oct 23 22:37:05 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_vram_fragmentation_stability",""
"skipped","Thu Oct 23 22:38:24 UTC 2025","Thu Oct 23 22:38:24 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_gpu_cpu_transfer_bandwidth","Measure GPU to CPU data transfer bandwidth."
"skipped","Thu Oct 23 22:38:12 UTC 2025","Thu Oct 23 22:38:12 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_opencl_kernel_execution",""
"skipped","Thu Oct 23 22:38:21 UTC 2025","Thu Oct 23 22:38:21 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_max_vram_allocation","Attempt to allocate the maximum available VRAM to test stability and fragmentation."
"skipped","Thu Oct 23 22:37:35 UTC 2025","Thu Oct 23 22:37:35 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision and track TFLOPS."
"skipped","Thu Oct 23 22:38:10 UTC 2025","Thu Oct 23 22:38:10 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_fp32_gemm_throughput",""
"passed","Thu Oct 23 22:37:58 UTC 2025","Thu Oct 23 22:38:01 UTC 2025","3107","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Thu Oct 23 22:37:12 UTC 2025","Thu Oct 23 22:37:12 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"skipped","Thu Oct 23 22:38:15 UTC 2025","Thu Oct 23 22:38:15 UTC 2025","2","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Thu Oct 23 22:38:11 UTC 2025","Thu Oct 23 22:38:11 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_h2d_latency",""
"passed","Thu Oct 23 22:37:42 UTC 2025","Thu Oct 23 22:37:55 UTC 2025","13434","tests","test_gpu_stress","","","","test_gpu_stress",""
"skipped","Thu Oct 23 22:38:22 UTC 2025","Thu Oct 23 22:38:22 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"skipped","Thu Oct 23 22:38:12 UTC 2025","Thu Oct 23 22:38:12 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Thu Oct 23 22:38:29 UTC 2025","Thu Oct 23 22:38:29 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_rnn_throughput",""
"skipped","Thu Oct 23 22:38:18 UTC 2025","Thu Oct 23 22:38:18 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp16_tensor_core_throughput","Benchmark FP16 Tensor Core performance (requires recent NVIDIA GPU)."
"skipped","Thu Oct 23 22:37:04 UTC 2025","Thu Oct 23 22:37:04 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_mixed_precision_bf16_speedup",""
"skipped","Thu Oct 23 22:38:19 UTC 2025","Thu Oct 23 22:38:19 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_all_reduce_latency","Benchmark the latency of NCCL all-reduce operation."
"passed","Thu Oct 23 22:37:36 UTC 2025","Thu Oct 23 22:37:37 UTC 2025","1680","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 80596.12",""
"skipped","Thu Oct 23 22:38:18 UTC 2025","Thu Oct 23 22:38:18 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp32_gemm_throughput","Benchmark FP32 GEMM performance (non-Tensor Core)."
"skipped","Thu Oct 23 22:38:27 UTC 2025","Thu Oct 23 22:38:27 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_benchmark",""
"passed","Thu Oct 23 22:37:56 UTC 2025","Thu Oct 23 22:37:58 UTC 2025","1831","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Thu Oct 23 22:37:40 UTC 2025","Thu Oct 23 22:37:41 UTC 2025","1786","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 305054.58",""
"skipped","Thu Oct 23 22:37:04 UTC 2025","Thu Oct 23 22:37:04 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_gpu_cpu_transfer_bandwidth",""
"skipped","Thu Oct 23 22:37:03 UTC 2025","Thu Oct 23 22:37:03 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
