"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 27 19:32:41 UTC 2025","Mon Oct 27 19:32:41 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Mon Oct 27 19:30:50 UTC 2025","Mon Oct 27 19:30:50 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Mon Oct 27 19:32:47 UTC 2025","Mon Oct 27 19:32:47 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup",""
"skipped","Mon Oct 27 19:32:28 UTC 2025","Mon Oct 27 19:32:28 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"passed","Mon Oct 27 19:31:45 UTC 2025","Mon Oct 27 19:32:07 UTC 2025","22099","tests","test_gpu_stress","","","","test_gpu_stress",""
"skipped","Mon Oct 27 19:32:49 UTC 2025","Mon Oct 27 19:32:49 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_rnn_throughput",""
"passed","Mon Oct 27 19:31:33 UTC 2025","Mon Oct 27 19:31:36 UTC 2025","3031","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation, cleanup, and capture memory usage."
"skipped","Mon Oct 27 19:32:45 UTC 2025","Mon Oct 27 19:32:45 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Mon Oct 27 19:32:39 UTC 2025","Mon Oct 27 19:32:39 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_concurrent_kernel_streams","Benchmark concurrent execution using multiple CUDA streams."
"skipped","Mon Oct 27 19:32:44 UTC 2025","Mon Oct 27 19:32:44 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"skipped","Mon Oct 27 19:32:29 UTC 2025","Mon Oct 27 19:32:29 UTC 2025","2","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Mon Oct 27 19:32:37 UTC 2025","Mon Oct 27 19:32:37 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_all_reduce_latency","Benchmark the latency of NCCL all-reduce operation."
"skipped","Mon Oct 27 19:32:27 UTC 2025","Mon Oct 27 19:32:27 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_opencl_kernel_execution",""
"passed","Mon Oct 27 19:32:08 UTC 2025","Mon Oct 27 19:32:10 UTC 2025","2463","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"skipped","Mon Oct 27 19:30:48 UTC 2025","Mon Oct 27 19:30:48 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_mixed_precision_bf16_speedup",""
"skipped","Mon Oct 27 19:30:47 UTC 2025","Mon Oct 27 19:30:47 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_device_memory_bandwidth",""
"skipped","Mon Oct 27 19:32:38 UTC 2025","Mon Oct 27 19:32:38 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"skipped","Mon Oct 27 19:30:48 UTC 2025","Mon Oct 27 19:30:48 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_gpu_cpu_transfer_bandwidth",""
"skipped","Mon Oct 27 19:31:36 UTC 2025","Mon Oct 27 19:31:36 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision and track TFLOPS."
"skipped","Mon Oct 27 19:31:07 UTC 2025","Mon Oct 27 19:31:07 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"skipped","Mon Oct 27 19:31:10 UTC 2025","Mon Oct 27 19:31:10 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_batchnorm_throughput",""
"passed","Mon Oct 27 19:32:11 UTC 2025","Mon Oct 27 19:32:14 UTC 2025","3121","tests","test_idle_baseline","","","","test_idle_baseline",""
"passed","Mon Oct 27 19:32:15 UTC 2025","Mon Oct 27 19:32:17 UTC 2025","2262","tests","test_inference_load","","","","test_inference_load[128]",""
"passed","Mon Oct 27 19:30:51 UTC 2025","Mon Oct 27 19:30:51 UTC 2025","54","tests","test_cpu_benchmark","","","","test_cpu_sorting_benchmark",""
"skipped","Mon Oct 27 19:30:45 UTC 2025","Mon Oct 27 19:30:45 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_fp16_gemm_throughput",""
"skipped","Mon Oct 27 19:31:09 UTC 2025","Mon Oct 27 19:31:09 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_memory_allocation",""
"skipped","Mon Oct 27 19:31:06 UTC 2025","Mon Oct 27 19:31:06 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp32_matmul_throughput",""
"skipped","Mon Oct 27 19:32:35 UTC 2025","Mon Oct 27 19:32:35 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp16_tensor_core_throughput","Benchmark FP16 Tensor Core performance (requires recent NVIDIA GPU)."
"passed","Mon Oct 27 19:31:42 UTC 2025","Mon Oct 27 19:31:44 UTC 2025","1970","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 164105.2",""
"passed","Mon Oct 27 19:32:21 UTC 2025","Mon Oct 27 19:32:24 UTC 2025","2711","tests","test_inference_load","","","","test_inference_load[1024]",""
"passed","Mon Oct 27 19:32:18 UTC 2025","Mon Oct 27 19:32:20 UTC 2025","2570","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Mon Oct 27 19:32:46 UTC 2025","Mon Oct 27 19:32:46 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_benchmark",""
"passed","Mon Oct 27 19:30:55 UTC 2025","Mon Oct 27 19:30:57 UTC 2025","1676","tests","test_cpu_reference","","","","CPU Baseline: Conv2D (512x512 Input, 64->128 Ch)",""
"skipped","Mon Oct 27 19:30:46 UTC 2025","Mon Oct 27 19:30:46 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"skipped","Mon Oct 27 19:32:32 UTC 2025","Mon Oct 27 19:32:32 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_device_detection","Validate CUDA/NVIDIA detection and info logging."
